product,price,quantity,date,region,revenue
vermilion morsel,4.99,580,2018-08-31,west,2894.2000000000003
lapis morsel,1.99,556,2018-08-31,north,1106.44
lapis morsel,1.99,509,2018-08-31,south,1012.91
lapis morsel,1.99,564,2018-08-31,east,1122.36
lapis morsel,1.99,506,2018-08-31,west,1006.9399999999999
pink morsel,3.0,520,2018-09-01,north,1560.0
pink morsel,3.0,500,2018-09-01,south,1500.0
pink morsel,3.0,573,2018-09-01,east,1719.0
pink morsel,3.0,519,2018-09-01,west,1557.0
gold morsel,9.99,594,2018-09-01,north,5934.06
gold morsel,9.99,567,2018-09-01,south,5664.33
gold morsel,9.99,575,2018-09-01,east,5744.25
gold morsel,9.99,592,2018-09-01,west,5914.08
magenta morsel,2.5,515,2018-09-01,north,1287.5
magenta morsel,2.5,515,2018-09-01,south,1287.5
magenta morsel,2.5,600,2018-09-01,east,1500.0
magenta morsel,2.5,588,2018-09-01,west,1470.0
chartreuse morsel,3.0,506,2018-09-01,north,1518.0
chartreuse morsel,3.0,528,2018-09-01,south,1584.0
chartreuse morsel,3.0,594,2018-09-01,east,1782.0
chartreuse morsel,3.0,564,2018-09-01,west,1692.0
periwinkle morsel,1.25,545,2018-09-01,north,681.25
periwinkle morsel,1.25,564,2018-09-01,south,705.0
periwinkle morsel,1.25,512,2018-09-01,east,640.0
periwinkle morsel,1.25,539,2018-09-01,west,673.75
vermilion morsel,4.99,575,2018-09-01,north,2869.25
vermilion morsel,4.99,504,2018-09-01,south,2514.96
vermilion morsel,4.99,597,2018-09-01,east,2979.03
vermilion morsel,4.99,571,2018-09-01,west,2849.29
lapis morsel,1.99,567,2018-09-01,north,1128.33
lapis morsel,1.99,527,2018-09-01,south,1048.73
lapis morsel,1.99,516,2018-09-01,east,1026.84
lapis morsel,1.99,562,2018-09-01,west,1118.3799999999999
pink morsel,3.0,509,2018-09-02,north,1527.0
pink morsel,3.0,551,2018-09-02,south,1653.0
pink morsel,3.0,502,2018-09-02,east,1506.0
pink morsel,3.0,525,2018-09-02,west,1575.0
gold morsel,9.99,573,2018-09-02,north,5724.27
gold morsel,9.99,589,2018-09-02,south,5884.11
gold morsel,9.99,541,2018-09-02,east,5404.59
gold morsel,9.99,568,2018-09-02,west,5674.32
magenta morsel,2.5,543,2018-09-02,north,1357.5
magenta morsel,2.5,564,2018-09-02,south,1410.0
magenta morsel,2.5,552,2018-09-02,east,1380.0
magenta morsel,2.5,508,2018-09-02,west,1270.0
chartreuse morsel,3.0,552,2018-09-02,north,1656.0
chartreuse morsel,3.0,575,2018-09-02,south,1725.0
chartreuse morsel,3.0,594,2018-09-02,east,1782.0
chartreuse morsel,3.0,570,2018-09-02,west,1710.0
periwinkle morsel,1.25,505,2018-09-02,north,631.25
periwinkle morsel,1.25,507,2018-09-02,south,633.75
periwinkle morsel,1.25,526,2018-09-02,east,657.5
periwinkle morsel,1.25,574,2018-09-02,west,717.5
vermilion morsel,4.99,584,2018-09-02,north,2914.1600000000003
vermilion morsel,4.99,531,2018-09-02,south,2649.69
vermilion morsel,4.99,528,2018-09-02,east,2634.7200000000003
vermilion morsel,4.99,515,2018-09-02,west,2569.85
lapis morsel,1.99,519,2018-09-02,north,1032.81
lapis morsel,1.99,519,2018-09-02,south,1032.81
lapis morsel,1.99,530,2018-09-02,east,1054.7
lapis morsel,1.99,531,2018-09-02,west,1056.69
pink morsel,3.0,583,2018-09-03,north,1749.0
pink morsel,3.0,590,2018-09-03,south,1770.0
pink morsel,3.0,558,2018-09-03,east,1674.0
pink morsel,3.0,550,2018-09-03,west,1650.0
gold morsel,9.99,514,2018-09-03,north,5134.86
gold morsel,9.99,563,2018-09-03,south,5624.37
gold morsel,9.99,591,2018-09-03,east,5904.09
gold morsel,9.99,537,2018-09-03,west,5364.63
magenta morsel,2.5,583,2018-09-03,north,1457.5
magenta morsel,2.5,512,2018-09-03,south,1280.0
magenta morsel,2.5,538,2018-09-03,east,1345.0
magenta morsel,2.5,583,2018-09-03,west,1457.5
chartreuse morsel,3.0,506,2018-09-03,north,1518.0
chartreuse morsel,3.0,557,2018-09-03,south,1671.0
chartreuse morsel,3.0,566,2018-09-03,east,1698.0
chartreuse morsel,3.0,577,2018-09-03,west,1731.0
periwinkle morsel,1.25,526,2018-09-03,north,657.5
periwinkle morsel,1.25,576,2018-09-03,south,720.0
periwinkle morsel,1.25,588,2018-09-03,east,735.0
periwinkle morsel,1.25,535,2018-09-03,west,668.75
vermilion morsel,4.99,533,2018-09-03,north,2659.67
vermilion morsel,4.99,578,2018-09-03,south,2884.2200000000003
vermilion morsel,4.99,563,2018-09-03,east,2809.3700000000003
vermilion morsel,4.99,519,2018-09-03,west,2589.81
lapis morsel,1.99,536,2018-09-03,north,1066.64
lapis morsel,1.99,507,2018-09-03,south,1008.93
lapis morsel,1.99,584,2018-09-03,east,1162.16
lapis morsel,1.99,588,2018-09-03,west,1170.12
pink morsel,3.0,598,2018-09-04,north,1794.0
pink morsel,3.0,503,2018-09-04,south,1509.0
pink morsel,3.0,595,2018-09-04,east,1785.0
pink morsel,3.0,513,2018-09-04,west,1539.0
gold morsel,9.99,585,2018-09-04,north,5844.150000000001
gold morsel,9.99,534,2018-09-04,south,5334.66
gold morsel,9.99,583,2018-09-04,east,5824.17
gold morsel,9.99,544,2018-09-04,west,5434.56
magenta morsel,2.5,600,2018-09-04,north,1500.0
magenta morsel,2.5,559,2018-09-04,south,1397.5
magenta morsel,2.5,596,2018-09-04,east,1490.0
magenta morsel,2.5,573,2018-09-04,west,1432.5
chartreuse morsel,3.0,528,2018-09-04,north,1584.0
chartreuse morsel,3.0,554,2018-09-04,south,1662.0
chartreuse morsel,3.0,552,2018-09-04,east,1656.0
chartreuse morsel,3.0,541,2018-09-04,west,1623.0
periwinkle morsel,1.25,556,2018-09-04,north,695.0
periwinkle morsel,1.25,583,2018-09-04,south,728.75
periwinkle morsel,1.25,598,2018-09-04,east,747.5
periwinkle morsel,1.25,530,2018-09-04,west,662.5
vermilion morsel,4.99,577,2018-09-04,north,2879.23
vermilion morsel,4.99,557,2018-09-04,south,2779.4300000000003
vermilion morsel,4.99,545,2018-09-04,east,2719.55
vermilion morsel,4.99,533,2018-09-04,west,2659.67
lapis morsel,1.99,540,2018-09-04,north,1074.6
lapis morsel,1.99,504,2018-09-04,south,1002.96
lapis morsel,1.99,530,2018-09-04,east,1054.7
lapis morsel,1.99,597,2018-09-04,west,1188.03
pink morsel,3.0,577,2018-09-05,north,1731.0
pink morsel,3.0,539,2018-09-05,south,1617.0
pink morsel,3.0,552,2018-09-05,east,1656.0
pink morsel,3.0,533,2018-09-05,west,1599.0
gold morsel,9.99,514,2018-09-05,north,5134.86
gold morsel,9.99,509,2018-09-05,south,5084.91
gold morsel,9.99,581,2018-09-05,east,5804.1900000000005
gold morsel,9.99,556,2018-09-05,west,5554.4400000000005
magenta morsel,2.5,595,2018-09-05,north,1487.5
magenta morsel,2.5,534,2018-09-05,south,1335.0
magenta morsel,2.5,589,2018-09-05,east,1472.5
magenta morsel,2.5,569,2018-09-05,west,1422.5
chartreuse morsel,3.0,563,2018-09-05,north,1689.0
chartreuse morsel,3.0,585,2018-09-05,south,1755.0
chartreuse morsel,3.0,503,2018-09-05,east,1509.0
chartreuse morsel,3.0,528,2018-09-05,west,1584.0
periwinkle morsel,1.25,546,2018-09-05,north,682.5
periwinkle morsel,1.25,597,2018-09-05,south,746.25
periwinkle morsel,1.25,570,2018-09-05,east,712.5
periwinkle morsel,1.25,523,2018-09-05,west,653.75
vermilion morsel,4.99,545,2018-09-05,north,2719.55
vermilion morsel,4.99,581,2018-09-05,south,2899.19
vermilion morsel,4.99,564,2018-09-05,east,2814.36
vermilion morsel,4.99,501,2018-09-05,west,2499.9900000000002
lapis morsel,1.99,530,2018-09-05,north,1054.7
lapis morsel,1.99,569,2018-09-05,south,1132.31
lapis morsel,1.99,575,2018-09-05,east,1144.25
lapis morsel,1.99,546,2018-09-05,west,1086.54
pink morsel,3.0,571,2018-09-06,north,1713.0
pink morsel,3.0,502,2018-09-06,south,1506.0
pink morsel,3.0,586,2018-09-06,east,1758.0
pink morsel,3.0,550,2018-09-06,west,1650.0
gold morsel,9.99,599,2018-09-06,north,5984.01
gold morsel,9.99,563,2018-09-06,south,5624.37
gold morsel,9.99,593,2018-09-06,east,5924.07
gold morsel,9.99,518,2018-09-06,west,5174.82
magenta morsel,2.5,590,2018-09-06,north,1475.0
magenta morsel,2.5,586,2018-09-06,south,1465.0
magenta morsel,2.5,505,2018-09-06,east,1262.5
magenta morsel,2.5,587,2018-09-06,west,1467.5
chartreuse morsel,3.0,519,2018-09-06,north,1557.0
chartreuse morsel,3.0,560,2018-09-06,south,1680.0
chartreuse morsel,3.0,540,2018-09-06,east,1620.0
chartreuse morsel,3.0,578,2018-09-06,west,1734.0
periwinkle morsel,1.25,539,2018-09-06,north,673.75
periwinkle morsel,1.25,562,2018-09-06,south,702.5
periwinkle morsel,1.25,579,2018-09-06,east,723.75
periwinkle morsel,1.25,585,2018-09-06,west,731.25
vermilion morsel,4.99,524,2018-09-06,north,2614.76
vermilion morsel,4.99,556,2018-09-06,south,2774.44
vermilion morsel,4.99,547,2018-09-06,east,2729.53
vermilion morsel,4.99,595,2018-09-06,west,2969.05
lapis morsel,1.99,532,2018-09-06,north,1058.68
lapis morsel,1.99,523,2018-09-06,south,1040.77
lapis morsel,1.99,569,2018-09-06,east,1132.31
lapis morsel,1.99,513,2018-09-06,west,1020.87
pink morsel,3.0,597,2018-09-07,north,1791.0
pink morsel,3.0,541,2018-09-07,south,1623.0
pink morsel,3.0,592,2018-09-07,east,1776.0
pink morsel,3.0,551,2018-09-07,west,1653.0
gold morsel,9.99,507,2018-09-07,north,5064.93
gold morsel,9.99,594,2018-09-07,south,5934.06
gold morsel,9.99,568,2018-09-07,east,5674.32
gold morsel,9.99,554,2018-09-07,west,5534.46
magenta morsel,2.5,564,2018-09-07,north,1410.0
magenta morsel,2.5,578,2018-09-07,south,1445.0
magenta morsel,2.5,578,2018-09-07,east,1445.0
magenta morsel,2.5,577,2018-09-07,west,1442.5
chartreuse morsel,3.0,570,2018-09-07,north,1710.0
chartreuse morsel,3.0,558,2018-09-07,south,1674.0
chartreuse morsel,3.0,551,2018-09-07,east,1653.0
chartreuse morsel,3.0,554,2018-09-07,west,1662.0
periwinkle morsel,1.25,527,2018-09-07,north,658.75
periwinkle morsel,1.25,552,2018-09-07,south,690.0
periwinkle morsel,1.25,570,2018-09-07,east,712.5
periwinkle morsel,1.25,578,2018-09-07,west,722.5
vermilion morsel,4.99,516,2018-09-07,north,2574.84
vermilion morsel,4.99,573,2018-09-07,south,2859.27
vermilion morsel,4.99,514,2018-09-07,east,2564.86
vermilion morsel,4.99,504,2018-09-07,west,2514.96
lapis morsel,1.99,544,2018-09-07,north,1082.56
lapis morsel,1.99,509,2018-09-07,south,1012.91
lapis morsel,1.99,566,2018-09-07,east,1126.34
lapis morsel,1.99,518,2018-09-07,west,1030.82
pink morsel,3.0,553,2018-09-08,north,1659.0
pink morsel,3.0,585,2018-09-08,south,1755.0
pink morsel,3.0,511,2018-09-08,east,1533.0
pink morsel,3.0,519,2018-09-08,west,1557.0
gold morsel,9.99,567,2018-09-08,north,5664.33
gold morsel,9.99,506,2018-09-08,south,5054.9400000000005
gold morsel,9.99,591,2018-09-08,east,5904.09
gold morsel,9.99,550,2018-09-08,west,5494.5
magenta morsel,2.5,594,2018-09-08,north,1485.0
magenta morsel,2.5,504,2018-09-08,south,1260.0
magenta morsel,2.5,553,2018-09-08,east,1382.5
magenta morsel,2.5,591,2018-09-08,west,1477.5
chartreuse morsel,3.0,595,2018-09-08,north,1785.0
chartreuse morsel,3.0,505,2018-09-08,south,1515.0
chartreuse morsel,3.0,599,2018-09-08,east,1797.0
chartreuse morsel,3.0,572,2018-09-08,west,1716.0
periwinkle morsel,1.25,575,2018-09-08,north,718.75
periwinkle morsel,1.25,593,2018-09-08,south,741.25
periwinkle morsel,1.25,551,2018-09-08,east,688.75
periwinkle morsel,1.25,566,2018-09-08,west,707.5
vermilion morsel,4.99,536,2018-09-08,north,2674.6400000000003
vermilion morsel,4.99,533,2018-09-08,south,2659.67
vermilion morsel,4.99,509,2018-09-08,east,2539.9100000000003
vermilion morsel,4.99,575,2018-09-08,west,2869.25
lapis morsel,1.99,520,2018-09-08,north,1034.8
lapis morsel,1.99,553,2018-09-08,south,1100.47
lapis morsel,1.99,576,2018-09-08,east,1146.24
lapis morsel,1.99,569,2018-09-08,west,1132.31
pink morsel,3.0,509,2018-09-09,north,1527.0
pink morsel,3.0,538,2018-09-09,south,1614.0
pink morsel,3.0,546,2018-09-09,east,1638.0
pink morsel,3.0,568,2018-09-09,west,1704.0
gold morsel,9.99,537,2018-09-09,north,5364.63
gold morsel,9.99,581,2018-09-09,south,5804.1900000000005
gold morsel,9.99,554,2018-09-09,east,5534.46
gold morsel,9.99,510,2018-09-09,west,5094.900000000001
magenta morsel,2.5,596,2018-09-09,north,1490.0
magenta morsel,2.5,567,2018-09-09,south,1417.5
magenta morsel,2.5,548,2018-09-09,east,1370.0
magenta morsel,2.5,538,2018-09-09,west,1345.0
chartreuse morsel,3.0,547,2018-09-09,north,1641.0
chartreuse morsel,3.0,544,2018-09-09,south,1632.0
chartreuse morsel,3.0,526,2018-09-09,east,1578.0
chartreuse morsel,3.0,581,2018-09-09,west,1743.0
periwinkle morsel,1.25,547,2018-09-09,north,683.75
periwinkle morsel,1.25,544,2018-09-09,south,680.0
periwinkle morsel,1.25,562,2018-09-09,east,702.5
periwinkle morsel,1.25,532,2018-09-09,west,665.0
vermilion morsel,4.99,586,2018-09-09,north,2924.1400000000003
vermilion morsel,4.99,558,2018-09-09,south,2784.42
vermilion morsel,4.99,570,2018-09-09,east,2844.3
vermilion morsel,4.99,508,2018-09-09,west,2534.92
lapis morsel,1.99,591,2018-09-09,north,1176.09
lapis morsel,1.99,580,2018-09-09,south,1154.2
lapis morsel,1.99,524,2018-09-09,east,1042.76
lapis morsel,1.99,573,2018-09-09,west,1140.27
pink morsel,3.0,550,2018-09-10,north,1650.0
pink morsel,3.0,552,2018-09-10,south,1656.0
pink morsel,3.0,594,2018-09-10,east,1782.0
pink morsel,3.0,509,2018-09-10,west,1527.0
gold morsel,9.99,574,2018-09-10,north,5734.26
gold morsel,9.99,530,2018-09-10,south,5294.7
gold morsel,9.99,532,2018-09-10,east,5314.68
gold morsel,9.99,559,2018-09-10,west,5584.41
magenta morsel,2.5,531,2018-09-10,north,1327.5
magenta morsel,2.5,508,2018-09-10,south,1270.0
magenta morsel,2.5,530,2018-09-10,east,1325.0
magenta morsel,2.5,586,2018-09-10,west,1465.0
chartreuse morsel,3.0,519,2018-09-10,north,1557.0
chartreuse morsel,3.0,530,2018-09-10,south,1590.0
chartreuse morsel,3.0,599,2018-09-10,east,1797.0
chartreuse morsel,3.0,585,2018-09-10,west,1755.0
periwinkle morsel,1.25,590,2018-09-10,north,737.5
periwinkle morsel,1.25,590,2018-09-10,south,737.5
periwinkle morsel,1.25,518,2018-09-10,east,647.5
periwinkle morsel,1.25,569,2018-09-10,west,711.25
vermilion morsel,4.99,565,2018-09-10,north,2819.35
vermilion morsel,4.99,594,2018-09-10,south,2964.06
vermilion morsel,4.99,514,2018-09-10,east,2564.86
vermilion morsel,4.99,594,2018-09-10,west,2964.06
lapis morsel,1.99,564,2018-09-10,north,1122.36
lapis morsel,1.99,583,2018-09-10,south,1160.17
lapis morsel,1.99,591,2018-09-10,east,1176.09
lapis morsel,1.99,596,2018-09-10,west,1186.04
pink morsel,3.0,526,2018-09-11,north,1578.0
pink morsel,3.0,589,2018-09-11,south,1767.0
pink morsel,3.0,583,2018-09-11,east,1749.0
pink morsel,3.0,508,2018-09-11,west,1524.0
gold morsel,9.99,524,2018-09-11,north,5234.76
gold morsel,9.99,503,2018-09-11,south,5024.97
gold morsel,9.99,521,2018-09-11,east,5204.79
gold morsel,9.99,578,2018-09-11,west,5774.22
magenta morsel,2.5,544,2018-09-11,north,1360.0
magenta morsel,2.5,568,2018-09-11,south,1420.0
magenta morsel,2.5,534,2018-09-11,east,1335.0
magenta morsel,2.5,560,2018-09-11,west,1400.0
chartreuse morsel,3.0,567,2018-09-11,north,1701.0
chartreuse morsel,3.0,523,2018-09-11,south,1569.0
chartreuse morsel,3.0,513,2018-09-11,east,1539.0
chartreuse morsel,3.0,554,2018-09-11,west,1662.0
periwinkle morsel,1.25,557,2018-09-11,north,696.25
periwinkle morsel,1.25,547,2018-09-11,south,683.75
periwinkle morsel,1.25,507,2018-09-11,east,633.75
periwinkle morsel,1.25,592,2018-09-11,west,740.0
vermilion morsel,4.99,512,2018-09-11,north,2554.88
vermilion morsel,4.99,553,2018-09-11,south,2759.4700000000003
vermilion morsel,4.99,579,2018-09-11,east,2889.21
vermilion morsel,4.99,575,2018-09-11,west,2869.25
lapis morsel,1.99,590,2018-09-11,north,1174.1
lapis morsel,1.99,521,2018-09-11,south,1036.79
lapis morsel,1.99,570,2018-09-11,east,1134.3
lapis morsel,1.99,508,2018-09-11,west,1010.92
pink morsel,3.0,573,2018-09-12,north,1719.0
pink morsel,3.0,565,2018-09-12,south,1695.0
pink morsel,3.0,580,2018-09-12,east,1740.0
pink morsel,3.0,511,2018-09-12,west,1533.0
gold morsel,9.99,595,2018-09-12,north,5944.05
gold morsel,9.99,504,2018-09-12,south,5034.96
gold morsel,9.99,580,2018-09-12,east,5794.2
gold morsel,9.99,521,2018-09-12,west,5204.79
magenta morsel,2.5,576,2018-09-12,north,1440.0
magenta morsel,2.5,574,2018-09-12,south,1435.0
magenta morsel,2.5,556,2018-09-12,east,1390.0
magenta morsel,2.5,530,2018-09-12,west,1325.0
chartreuse morsel,3.0,576,2018-09-12,north,1728.0
chartreuse morsel,3.0,573,2018-09-12,south,1719.0
chartreuse morsel,3.0,591,2018-09-12,east,1773.0
chartreuse morsel,3.0,550,2018-09-12,west,1650.0
periwinkle morsel,1.25,512,2018-09-12,north,640.0
periwinkle morsel,1.25,556,2018-09-12,south,695.0
periwinkle morsel,1.25,577,2018-09-12,east,721.25
periwinkle morsel,1.25,579,2018-09-12,west,723.75
vermilion morsel,4.99,507,2018-09-12,north,2529.9300000000003
vermilion morsel,4.99,592,2018-09-12,south,2954.08
vermilion morsel,4.99,550,2018-09-12,east,2744.5
vermilion morsel,4.99,548,2018-09-12,west,2734.52
lapis morsel,1.99,537,2018-09-12,north,1068.6299999999999
lapis morsel,1.99,527,2018-09-12,south,1048.73
lapis morsel,1.99,554,2018-09-12,east,1102.46
lapis morsel,1.99,578,2018-09-12,west,1150.22
pink morsel,3.0,551,2018-09-13,north,1653.0
pink morsel,3.0,520,2018-09-13,south,1560.0
pink morsel,3.0,559,2018-09-13,east,1677.0
pink morsel,3.0,513,2018-09-13,west,1539.0
gold morsel,9.99,535,2018-09-13,north,5344.650000000001
gold morsel,9.99,541,2018-09-13,south,5404.59
gold morsel,9.99,558,2018-09-13,east,5574.42
gold morsel,9.99,538,2018-09-13,west,5374.62
magenta morsel,2.5,519,2018-09-13,north,1297.5
magenta morsel,2.5,549,2018-09-13,south,1372.5
magenta morsel,2.5,574,2018-09-13,east,1435.0
magenta morsel,2.5,529,2018-09-13,west,1322.5
chartreuse morsel,3.0,526,2018-09-13,north,1578.0
chartreuse morsel,3.0,600,2018-09-13,south,1800.0
chartreuse morsel,3.0,571,2018-09-13,east,1713.0
chartreuse morsel,3.0,501,2018-09-13,west,1503.0
periwinkle morsel,1.25,514,2018-09-13,north,642.5
periwinkle morsel,1.25,514,2018-09-13,south,642.5
periwinkle morsel,1.25,570,2018-09-13,east,712.5
periwinkle morsel,1.25,530,2018-09-13,west,662.5
vermilion morsel,4.99,552,2018-09-13,north,2754.48
vermilion morsel,4.99,502,2018-09-13,south,2504.98
vermilion morsel,4.99,562,2018-09-13,east,2804.38
vermilion morsel,4.99,523,2018-09-13,west,2609.77
lapis morsel,1.99,589,2018-09-13,north,1172.11
lapis morsel,1.99,573,2018-09-13,south,1140.27
lapis morsel,1.99,548,2018-09-13,east,1090.52
lapis morsel,1.99,532,2018-09-13,west,1058.68
pink morsel,3.0,571,2018-09-14,north,1713.0
pink morsel,3.0,518,2018-09-14,south,1554.0
pink morsel,3.0,581,2018-09-14,east,1743.0
pink morsel,3.0,567,2018-09-14,west,1701.0
gold morsel,9.99,557,2018-09-14,north,5564.43
gold morsel,9.99,514,2018-09-14,south,5134.86
gold morsel,9.99,569,2018-09-14,east,5684.31
gold morsel,9.99,554,2018-09-14,west,5534.46
magenta morsel,2.5,523,2018-09-14,north,1307.5
magenta morsel,2.5,540,2018-09-14,south,1350.0
magenta morsel,2.5,552,2018-09-14,east,1380.0
magenta morsel,2.5,546,2018-09-14,west,1365.0
chartreuse morsel,3.0,537,2018-09-14,north,1611.0
chartreuse morsel,3.0,579,2018-09-14,south,1737.0
chartreuse morsel,3.0,578,2018-09-14,east,1734.0
chartreuse morsel,3.0,586,2018-09-14,west,1758.0
periwinkle morsel,1.25,548,2018-09-14,north,685.0
periwinkle morsel,1.25,551,2018-09-14,south,688.75
periwinkle morsel,1.25,573,2018-09-14,east,716.25
periwinkle morsel,1.25,551,2018-09-14,west,688.75
vermilion morsel,4.99,544,2018-09-14,north,2714.56
vermilion morsel,4.99,599,2018-09-14,south,2989.01
vermilion morsel,4.99,595,2018-09-14,east,2969.05
vermilion morsel,4.99,587,2018-09-14,west,2929.13
lapis morsel,1.99,576,2018-09-14,north,1146.24
lapis morsel,1.99,507,2018-09-14,south,1008.93
lapis morsel,1.99,548,2018-09-14,east,1090.52
lapis morsel,1.99,600,2018-09-14,west,1194.0
pink morsel,3.0,529,2018-09-15,north,1587.0
pink morsel,3.0,504,2018-09-15,south,1512.0
pink morsel,3.0,566,2018-09-15,east,1698.0
pink morsel,3.0,582,2018-09-15,west,1746.0
gold morsel,9.99,520,2018-09-15,north,5194.8
gold morsel,9.99,549,2018-09-15,south,5484.51
gold morsel,9.99,541,2018-09-15,east,5404.59
gold morsel,9.99,517,2018-09-15,west,5164.83
magenta morsel,2.5,582,2018-09-15,north,1455.0
magenta morsel,2.5,540,2018-09-15,south,1350.0
magenta morsel,2.5,579,2018-09-15,east,1447.5
magenta morsel,2.5,567,2018-09-15,west,1417.5
chartreuse morsel,3.0,545,2018-09-15,north,1635.0
chartreuse morsel,3.0,572,2018-09-15,south,1716.0
chartreuse morsel,3.0,561,2018-09-15,east,1683.0
chartreuse morsel,3.0,593,2018-09-15,west,1779.0
periwinkle morsel,1.25,600,2018-09-15,north,750.0
periwinkle morsel,1.25,557,2018-09-15,south,696.25
periwinkle morsel,1.25,542,2018-09-15,east,677.5
periwinkle morsel,1.25,526,2018-09-15,west,657.5
vermilion morsel,4.99,559,2018-09-15,north,2789.4100000000003
vermilion morsel,4.99,518,2018-09-15,south,2584.82
vermilion morsel,4.99,573,2018-09-15,east,2859.27
vermilion morsel,4.99,517,2018-09-15,west,2579.83
lapis morsel,1.99,505,2018-09-15,north,1004.95
lapis morsel,1.99,532,2018-09-15,south,1058.68
lapis morsel,1.99,516,2018-09-15,east,1026.84
lapis morsel,1.99,579,2018-09-15,west,1152.21
pink morsel,3.0,518,2018-09-16,north,1554.0
pink morsel,3.0,518,2018-09-16,south,1554.0
pink morsel,3.0,594,2018-09-16,east,1782.0
pink morsel,3.0,594,2018-09-16,west,1782.0
gold morsel,9.99,586,2018-09-16,north,5854.14
gold morsel,9.99,573,2018-09-16,south,5724.27
